,workclass,fnlwgt,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
29681,Private,,10.0,,Other-service,Own-child,Female,0.0,0.0,44.0,,
29682,Private,,11.0,,Tech-support,Wife,Female,0.0,0.0,38.0,,
29683,Private,,,Married-civ-spouse,Machine-op-inspct,Husband,Male,,,40.0,United-States,<=50K
29684,State-gov,24647.0,10.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,,,
29685,State-gov,159699.0,13.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,,,
29686,Self-emp-inc,,9.0,,Exec-managerial,Husband,Male,0.0,0.0,45.0,,
29687,State-gov,,12.0,,Exec-managerial,Not-in-family,Female,0.0,0.0,40.0,,
29688,Self-emp-inc,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,80.0,United-States,>50K
29689,Private,30497.0,11.0,Married-civ-spouse,Tech-support,Husband,,0.0,0.0,,,
29690,Private,,10.0,Married-civ-spouse,,Husband,Male,0.0,0.0,,United-States,<=50K
29691,State-gov,,13.0,,Exec-managerial,Husband,Male,0.0,0.0,35.0,,
29692,Private,,9.0,,Transport-moving,Husband,Male,0.0,0.0,44.0,,
29693,Private,,6.0,,Machine-op-inspct,Own-child,Female,0.0,0.0,40.0,,
29694,Private,,,Widowed,Adm-clerical,Not-in-family,Female,,,8.0,United-States,<=50K
29695,Private,,,Married-civ-spouse,Sales,Husband,Male,,,55.0,United-States,>50K
29696,Private,,,Separated,Other-service,Unmarried,Female,,,36.0,Philippines,<=50K
29697,Private,,,Never-married,Other-service,Own-child,Male,,,40.0,United-States,<=50K
29698,Private,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,50.0,United-States,<=50K
29699,Self-emp-not-inc,140729.0,13.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,,,
29700,,,9.0,,,Other-relative,Male,0.0,0.0,40.0,,
29701,Private,,10.0,,Exec-managerial,Husband,Male,0.0,0.0,42.0,,
29702,Private,271795.0,7.0,Divorced,Craft-repair,Not-in-family,,0.0,0.0,,,
29703,Private,459463.0,8.0,Married-spouse-absent,Other-service,Unmarried,,0.0,0.0,,,
29704,Private,,9.0,,Sales,Own-child,Female,0.0,0.0,35.0,,
29705,Private,123983.0,13.0,Divorced,Other-service,Not-in-family,,0.0,0.0,,,
29706,Private,95872.0,14.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,,,
29707,Private,,9.0,,Other-service,Unmarried,Female,0.0,0.0,30.0,,
29708,Private,,10.0,,Craft-repair,Not-in-family,Male,0.0,0.0,40.0,,
29709,Private,,9.0,,Sales,Husband,Male,0.0,0.0,50.0,,
29710,Private,,,Divorced,Other-service,Not-in-family,Female,,,40.0,United-States,<=50K
29711,Private,188236.0,10.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,,,
29712,Private,,9.0,,Craft-repair,Not-in-family,Male,0.0,0.0,40.0,,
29713,Private,179423.0,13.0,Never-married,Adm-clerical,Own-child,,0.0,0.0,,,
29714,Private,,4.0,,Other-service,Not-in-family,Female,0.0,0.0,25.0,,
29715,Private,,10.0,,Other-service,Own-child,Male,0.0,0.0,28.0,,
29716,Self-emp-not-inc,,,Divorced,Prof-specialty,Unmarried,Male,,,40.0,United-States,>50K
29717,Private,,7.0,,Machine-op-inspct,Not-in-family,Male,0.0,0.0,40.0,,
29718,Local-gov,,,Divorced,Prof-specialty,Not-in-family,Female,,,40.0,United-States,<=50K
29719,Private,37778.0,9.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,,,
29720,Private,201635.0,,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,,,
29721,Self-emp-not-inc,426431.0,13.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,,,
29722,Private,,,Divorced,Sales,Not-in-family,Male,,,24.0,Iran,<=50K
29723,Private,173212.0,12.0,Never-married,Farming-fishing,Not-in-family,,2354.0,0.0,,,
29724,Private,,,Widowed,Prof-specialty,Not-in-family,Female,,,5.0,United-States,<=50K
29725,Private,182395.0,13.0,Never-married,Craft-repair,Not-in-family,,11678.0,0.0,,,
29726,State-gov,291586.0,9.0,Divorced,Transport-moving,Unmarried,,0.0,0.0,,,
29727,Private,,6.0,,Other-service,Not-in-family,Female,0.0,0.0,1.0,,
29728,Private,,9.0,,Priv-house-serv,Not-in-family,Female,0.0,0.0,45.0,,
29729,Private,,9.0,,Other-service,Unmarried,Female,0.0,0.0,40.0,,
29730,Private,307724.0,10.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,,,
29731,Private,257781.0,10.0,Never-married,Craft-repair,Own-child,,0.0,1719.0,,,
29732,Self-emp-not-inc,,13.0,,Exec-managerial,Husband,Male,0.0,2415.0,40.0,,
29733,Private,241962.0,9.0,Divorced,Machine-op-inspct,Not-in-family,,0.0,0.0,,,
29734,,,,Separated,,Unmarried,Female,,,55.0,United-States,<=50K
29735,Private,,,Never-married,Other-service,Own-child,Female,,,20.0,United-States,<=50K
29736,Private,,9.0,,Sales,Not-in-family,Male,0.0,0.0,47.0,,
29737,Private,,,Never-married,Prof-specialty,Own-child,Female,,,40.0,Guatemala,<=50K
29738,Private,228598.0,10.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,,,
29739,Private,,,Separated,Adm-clerical,Unmarried,Female,,,41.0,United-States,<=50K
29740,Private,217961.0,9.0,Never-married,Craft-repair,Unmarried,,0.0,0.0,,,
29741,Private,698363.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,,,
29742,Local-gov,,10.0,,Tech-support,Husband,Male,0.0,0.0,72.0,,
29743,Private,110556.0,9.0,Separated,Exec-managerial,Unmarried,,0.0,0.0,,,
29744,Private,248384.0,9.0,Divorced,Other-service,Unmarried,,0.0,0.0,,,
29745,Private,,,Never-married,Other-service,Own-child,Male,,,18.0,United-States,<=50K
29746,Private,104892.0,10.0,Married-civ-spouse,Adm-clerical,Husband,,2829.0,0.0,,,
29747,Self-emp-not-inc,100569.0,9.0,Separated,Farming-fishing,Unmarried,,0.0,0.0,,,
29748,Private,241001.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,,,
29749,Private,90915.0,12.0,Never-married,Other-service,Own-child,,0.0,0.0,,,
29750,Private,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,40.0,United-States,<=50K
29751,Self-emp-not-inc,198739.0,9.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,,,
29752,Private,,,Married-civ-spouse,Tech-support,Husband,Male,,,40.0,United-States,>50K
29753,,,9.0,,,Own-child,Male,0.0,0.0,60.0,,
29754,Federal-gov,,,Married-civ-spouse,Adm-clerical,Wife,Female,,,40.0,United-States,>50K
29755,Private,,,Never-married,Handlers-cleaners,Own-child,Male,,,27.0,United-States,<=50K
29756,Self-emp-not-inc,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,40.0,United-States,>50K
29757,Private,334368.0,,Separated,Adm-clerical,Not-in-family,,0.0,0.0,,,
29758,Private,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,40.0,United-States,>50K
29759,Self-emp-inc,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,80.0,United-States,>50K
29760,Private,264136.0,13.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,,,
29761,Private,,,Never-married,Sales,Own-child,Male,,,35.0,United-States,<=50K
29762,Private,286789.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,,,
29763,Self-emp-not-inc,37023.0,10.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,,,
29764,Private,44363.0,9.0,Never-married,Handlers-cleaners,Not-in-family,,0.0,0.0,,,
29765,Private,289991.0,9.0,Never-married,Transport-moving,Unmarried,,0.0,0.0,,,
29766,Private,133351.0,9.0,Married-civ-spouse,Craft-repair,Wife,,0.0,0.0,,,
29767,Self-emp-not-inc,275625.0,13.0,Divorced,Other-service,Unmarried,,0.0,0.0,,,
29768,Private,,2.0,,Other-service,Unmarried,Female,0.0,0.0,40.0,,
29769,Private,,13.0,,Prof-specialty,Own-child,Male,0.0,0.0,40.0,,
29770,Self-emp-inc,,13.0,,Sales,Husband,Male,0.0,0.0,55.0,,
29771,Self-emp-inc,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,50.0,,>50K
29772,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0,,
29773,Private,176319.0,9.0,Married-civ-spouse,Sales,Own-child,,0.0,0.0,,,
29774,,69328.0,11.0,Married-civ-spouse,,Husband,,0.0,0.0,,,
29775,,214238.0,4.0,Never-married,,Not-in-family,,0.0,0.0,,,
29776,Private,,,Never-married,Handlers-cleaners,Own-child,Male,,,40.0,United-States,<=50K
29777,Self-emp-inc,189933.0,10.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,,,
29778,Private,343242.0,13.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,,,
29779,Private,,10.0,,Adm-clerical,Unmarried,Female,0.0,0.0,24.0,,
29780,Private,124111.0,13.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,,,
29781,Private,341943.0,9.0,Divorced,Exec-managerial,Unmarried,,0.0,0.0,,,
29782,Private,,7.0,,Craft-repair,Not-in-family,Male,0.0,0.0,40.0,,
29783,Private,,11.0,,Sales,Husband,Male,0.0,0.0,40.0,,
29784,Self-emp-not-inc,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,55.0,United-States,>50K
29785,Local-gov,,,Married-civ-spouse,Adm-clerical,Wife,Female,,,35.0,United-States,<=50K
29786,Private,,10.0,,Other-service,Own-child,Male,0.0,0.0,25.0,,
29787,Private,,,Married-civ-spouse,Sales,Husband,Male,,,50.0,United-States,>50K
29788,Private,,10.0,,Other-service,Own-child,Female,0.0,0.0,20.0,,
29789,Private,173806.0,14.0,Never-married,Prof-specialty,Not-in-family,,4865.0,0.0,,,
29790,Private,,9.0,,Machine-op-inspct,Husband,Male,0.0,0.0,40.0,,
29791,Private,262882.0,,Married-civ-spouse,Machine-op-inspct,Wife,,0.0,0.0,,,
29792,Private,,9.0,,Craft-repair,Husband,Male,4064.0,0.0,40.0,,
29793,Private,,,Married-civ-spouse,Craft-repair,Husband,Male,,,30.0,Ecuador,<=50K
29794,Private,190511.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,,,
29795,Private,,,Married-civ-spouse,Craft-repair,Husband,Male,,,40.0,United-States,<=50K
29796,Private,,,Never-married,Adm-clerical,Own-child,Female,,,40.0,United-States,>50K
29797,Private,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,50.0,United-States,>50K
29798,Private,,,Widowed,Other-service,Unmarried,Female,,,40.0,United-States,<=50K
29799,Self-emp-not-inc,45136.0,15.0,Married-civ-spouse,Prof-specialty,Husband,,99999.0,0.0,,,
29800,,,,Married-spouse-absent,,Unmarried,Female,,,15.0,United-States,<=50K
29801,Federal-gov,188081.0,9.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,,,
29802,Private,22743.0,10.0,Married-civ-spouse,Transport-moving,Husband,,15024.0,0.0,,,
29803,Self-emp-not-inc,,,Married-civ-spouse,Craft-repair,Husband,Male,,,8.0,United-States,<=50K
29804,Private,,,Never-married,Other-service,Own-child,Female,,,15.0,United-States,<=50K
29805,Local-gov,,,Divorced,Adm-clerical,Unmarried,Female,,,40.0,United-States,<=50K
29806,Self-emp-not-inc,,,Married-civ-spouse,Prof-specialty,Wife,Female,,,55.0,United-States,>50K
29807,Local-gov,,,Married-civ-spouse,Adm-clerical,Husband,Male,,,40.0,Canada,>50K
29808,Private,,10.0,,Transport-moving,Husband,Male,0.0,1628.0,40.0,,
29809,Self-emp-not-inc,,13.0,,Sales,Husband,Male,0.0,0.0,20.0,,
29810,Local-gov,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,35.0,United-States,>50K
29811,Private,,5.0,,Craft-repair,Unmarried,Male,5455.0,0.0,40.0,,
29812,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,35.0,,
29813,Private,,,Never-married,Adm-clerical,Own-child,Male,,,50.0,United-States,<=50K
29814,Private,131826.0,10.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,,,
29815,Private,,,Married-civ-spouse,Machine-op-inspct,Wife,Female,,,40.0,Laos,<=50K
29816,,,9.0,,,Not-in-family,Male,0.0,0.0,24.0,,
29817,Private,,9.0,,Exec-managerial,Not-in-family,Female,0.0,0.0,45.0,,
29818,Private,,,Never-married,Other-service,Own-child,Female,,,20.0,United-States,<=50K
29819,Local-gov,,,Married-civ-spouse,Tech-support,Husband,Male,,,50.0,United-States,<=50K
29820,Local-gov,,13.0,,Prof-specialty,Not-in-family,Female,0.0,0.0,40.0,,
29821,Private,,13.0,,Exec-managerial,Not-in-family,Female,0.0,0.0,50.0,,
29822,,,9.0,,,Not-in-family,Female,0.0,0.0,35.0,,
29823,Self-emp-not-inc,,13.0,,Prof-specialty,Husband,Male,0.0,0.0,40.0,,
29824,Private,,9.0,,Machine-op-inspct,Husband,Male,0.0,0.0,43.0,,
29825,Private,,12.0,,Machine-op-inspct,Husband,Male,0.0,0.0,62.0,,
29826,Private,,,Married-civ-spouse,Other-service,Wife,Female,,,6.0,United-States,<=50K
29827,Private,,9.0,,Adm-clerical,Unmarried,Female,0.0,0.0,40.0,,
29828,Private,,,Divorced,Transport-moving,Not-in-family,Male,,,40.0,United-States,<=50K
29829,Private,,13.0,,Sales,Husband,Male,0.0,0.0,40.0,,
29830,Private,,,Never-married,Handlers-cleaners,Own-child,Male,,,40.0,United-States,<=50K
29831,Private,,9.0,,Craft-repair,Own-child,Male,2174.0,0.0,40.0,,
29832,Private,,10.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0,,
29833,Private,174789.0,9.0,Never-married,Machine-op-inspct,Unmarried,,0.0,0.0,,,
29834,Private,152652.0,7.0,Divorced,Machine-op-inspct,Not-in-family,,0.0,0.0,,,
29835,Private,,,Divorced,Adm-clerical,Unmarried,Female,,,40.0,United-States,<=50K
29836,Private,,,Married-civ-spouse,Transport-moving,Husband,Male,,,35.0,United-States,>50K
29837,Private,,10.0,,Craft-repair,Unmarried,Female,0.0,0.0,48.0,,
29838,Private,34574.0,9.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,,,
29839,Private,124987.0,9.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,,,
29840,Local-gov,,14.0,,Exec-managerial,Husband,Male,20051.0,0.0,60.0,,
29841,Federal-gov,,,Never-married,Handlers-cleaners,Not-in-family,Male,,,40.0,United-States,<=50K
29842,Private,,9.0,,Transport-moving,Husband,Male,0.0,0.0,50.0,,
29843,Private,,,Married-civ-spouse,Craft-repair,Husband,Male,,,50.0,United-States,>50K
29844,Private,130806.0,6.0,Never-married,Handlers-cleaners,Own-child,,0.0,0.0,,,
29845,Local-gov,,,Never-married,Exec-managerial,Not-in-family,Female,,,60.0,United-States,>50K
29846,Federal-gov,,10.0,,Machine-op-inspct,Husband,Male,0.0,0.0,52.0,,
29847,Private,,,Married-civ-spouse,Craft-repair,Husband,Male,,,40.0,United-States,>50K
29848,Private,,,Never-married,Tech-support,Own-child,Male,,,40.0,United-States,<=50K
29849,Private,,,Married-civ-spouse,Machine-op-inspct,Husband,Male,,,40.0,United-States,<=50K
29850,Self-emp-not-inc,,13.0,,Exec-managerial,Husband,Male,0.0,0.0,50.0,,
29851,Private,,,Married-civ-spouse,Other-service,Wife,Female,,,40.0,United-States,<=50K
29852,,202989.0,10.0,Never-married,,Own-child,,0.0,0.0,,,
29853,Private,103759.0,9.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,,,
29854,Private,,10.0,,Craft-repair,Husband,Male,0.0,0.0,60.0,,
29855,Self-emp-not-inc,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,25.0,United-States,>50K
29856,Private,,10.0,,Adm-clerical,Husband,Male,0.0,0.0,52.0,,
29857,,,,Divorced,,Unmarried,Female,,,32.0,United-States,<=50K
29858,,,9.0,,,Husband,Male,3818.0,0.0,4.0,,
29859,Private,,10.0,,Exec-managerial,Not-in-family,Female,0.0,0.0,50.0,,
29860,Private,,,Married-civ-spouse,Craft-repair,Husband,Male,,,50.0,United-States,<=50K
29861,Self-emp-not-inc,,,Married-civ-spouse,Farming-fishing,Husband,Male,,,30.0,United-States,<=50K
29862,Private,,,Divorced,Tech-support,Not-in-family,Female,,,45.0,United-States,<=50K
29863,Private,,9.0,,Handlers-cleaners,Husband,Male,0.0,0.0,40.0,,
29864,Private,,9.0,,Other-service,Unmarried,Female,0.0,0.0,40.0,,
29865,Private,,,Divorced,Machine-op-inspct,Unmarried,Male,,,40.0,United-States,<=50K
29866,Private,,,Married-civ-spouse,Tech-support,Husband,Male,,,40.0,United-States,>50K
29867,Private,269430.0,6.0,Never-married,Machine-op-inspct,Not-in-family,,0.0,0.0,,,
29868,Private,,10.0,,Exec-managerial,Own-child,Female,0.0,0.0,40.0,,
29869,Local-gov,,11.0,,Machine-op-inspct,Unmarried,Male,0.0,0.0,40.0,,
29870,Private,,,Married-civ-spouse,Craft-repair,Husband,Male,,,40.0,United-States,>50K
29871,Local-gov,201040.0,14.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,,,
29872,Private,187936.0,6.0,Never-married,Craft-repair,Not-in-family,,0.0,0.0,,,
29873,Self-emp-inc,168845.0,9.0,Married-civ-spouse,Sales,Wife,,0.0,0.0,,,
29874,Private,188243.0,9.0,Divorced,Machine-op-inspct,Unmarried,,0.0,0.0,,,
29875,Federal-gov,88564.0,4.0,Married-spouse-absent,Handlers-cleaners,Unmarried,,0.0,0.0,,,
29876,Private,,10.0,,Craft-repair,Husband,Male,2407.0,0.0,40.0,,
29877,Private,,,Married-civ-spouse,Transport-moving,Husband,Male,,,40.0,United-States,<=50K
29878,Self-emp-not-inc,460259.0,13.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,,,
29879,Self-emp-not-inc,,,Widowed,Farming-fishing,Not-in-family,Male,,,77.0,United-States,<=50K
29880,Private,,9.0,,Transport-moving,Wife,Female,0.0,0.0,40.0,,
29881,Private,,9.0,,Transport-moving,Husband,Male,0.0,0.0,45.0,,
29882,Private,,,Married-civ-spouse,Craft-repair,Husband,Male,,,40.0,United-States,<=50K
29883,,216479.0,13.0,Married-civ-spouse,,Wife,,0.0,0.0,,,
29884,Private,,,Married-civ-spouse,Transport-moving,Husband,Male,,,70.0,United-States,>50K
29885,Private,,,Never-married,Handlers-cleaners,Own-child,Male,,,12.0,United-States,<=50K
29886,Private,,9.0,,Machine-op-inspct,Unmarried,Female,0.0,0.0,40.0,,
29887,Private,,,Divorced,Exec-managerial,Unmarried,Male,,,40.0,United-States,<=50K
29888,Private,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,40.0,United-States,>50K
29889,Private,,6.0,,Adm-clerical,Unmarried,Female,0.0,2238.0,35.0,,
29890,Private,,11.0,,Adm-clerical,Own-child,Female,0.0,0.0,40.0,,
29891,Private,,,Never-married,Sales,Not-in-family,Female,,,40.0,United-States,<=50K
29892,,,,Married-civ-spouse,,Husband,Male,,,40.0,United-States,>50K
29893,Private,,,Married-civ-spouse,Handlers-cleaners,Husband,Male,,,40.0,United-States,<=50K
29894,Self-emp-not-inc,,,Married-civ-spouse,Sales,Husband,Male,,,40.0,United-States,>50K
29895,Private,210474.0,9.0,Never-married,Other-service,Not-in-family,,0.0,0.0,,,
29896,Local-gov,,,Never-married,Adm-clerical,Own-child,Female,,,40.0,United-States,<=50K
29897,Private,200117.0,6.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,,,
29898,,,10.0,,,Own-child,Male,0.0,0.0,30.0,,
29899,Private,295425.0,12.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,,,
29900,Private,231193.0,8.0,Never-married,Machine-op-inspct,Own-child,,0.0,0.0,,,
29901,Private,115258.0,6.0,Never-married,Craft-repair,Unmarried,,0.0,0.0,,,
29902,Private,,,Divorced,Sales,Unmarried,Female,,,50.0,United-States,<=50K
29903,Private,,12.0,,Prof-specialty,Unmarried,Female,0.0,880.0,36.0,,
29904,Private,245842.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,,,
29905,Federal-gov,314822.0,10.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,,,
29906,Private,,,Never-married,Handlers-cleaners,Own-child,Male,,,35.0,United-States,<=50K
29907,State-gov,,,Divorced,Exec-managerial,Unmarried,Female,,,38.0,,<=50K
29908,Private,,,Married-civ-spouse,Prof-specialty,Wife,Female,,,55.0,United-States,<=50K
29909,Private,,,Married-civ-spouse,Craft-repair,Husband,Male,,,65.0,United-States,>50K
29910,Private,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,50.0,United-States,>50K
29911,Private,,,Married-civ-spouse,Transport-moving,Husband,Male,,,60.0,United-States,<=50K
29912,Private,,9.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0,,
29913,Private,158291.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,,,
29914,Private,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,45.0,,<=50K
29915,Private,133530.0,14.0,Married-civ-spouse,Prof-specialty,Wife,,0.0,0.0,,,
29916,Private,118710.0,9.0,Never-married,Handlers-cleaners,Not-in-family,,0.0,0.0,,,
29917,Private,223660.0,9.0,Widowed,Machine-op-inspct,Not-in-family,,6849.0,0.0,,,
29918,Private,,10.0,,Tech-support,Husband,Male,0.0,0.0,45.0,,
29919,Self-emp-not-inc,,12.0,,Prof-specialty,Wife,Female,0.0,0.0,30.0,,
29920,Self-emp-not-inc,,4.0,,Craft-repair,Husband,Male,0.0,0.0,40.0,,
29921,Private,,10.0,,Exec-managerial,Not-in-family,Male,0.0,1669.0,60.0,,
29922,Private,,,Married-civ-spouse,Farming-fishing,Husband,Male,,,40.0,Mexico,<=50K
29923,Private,,,Married-civ-spouse,Adm-clerical,Wife,Female,,,40.0,United-States,<=50K
29924,Private,,9.0,,Exec-managerial,Husband,Male,7688.0,0.0,55.0,,
29925,Private,,,Married-civ-spouse,Craft-repair,Wife,Female,,,50.0,United-States,<=50K
29926,Private,,10.0,,Tech-support,Husband,Male,0.0,0.0,44.0,,
29927,Private,,13.0,,Other-service,Not-in-family,Male,0.0,0.0,35.0,,
29928,Private,208640.0,14.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,,,
29929,Private,,,Never-married,Farming-fishing,Own-child,Male,,,20.0,United-States,<=50K
29930,Private,266828.0,13.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,,,
29931,Self-emp-inc,,,Married-civ-spouse,Adm-clerical,Wife,Female,,,35.0,,<=50K
29932,Private,,10.0,,Sales,Not-in-family,Female,0.0,0.0,55.0,,
29933,Private,124137.0,9.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,,0.0,0.0,,,
29934,Self-emp-not-inc,,,Married-civ-spouse,Exec-managerial,Husband,Male,,,4.0,United-States,<=50K
29935,Federal-gov,,,Married-civ-spouse,Tech-support,Husband,Male,,,40.0,China,>50K
29936,Local-gov,,8.0,,Transport-moving,Husband,Male,0.0,1579.0,40.0,,
29937,Private,,13.0,,Exec-managerial,Husband,Male,0.0,0.0,55.0,,
29938,Local-gov,,,Never-married,Prof-specialty,Not-in-family,Male,,,40.0,United-States,<=50K
29939,,250541.0,7.0,Never-married,,Own-child,,0.0,0.0,,,
29940,,,,Married-civ-spouse,,Husband,Male,,,8.0,United-States,<=50K
29941,Private,,,Married-civ-spouse,Adm-clerical,Husband,Male,,,40.0,United-States,<=50K
29942,Self-emp-inc,,,Married-civ-spouse,Sales,Husband,Male,,,55.0,United-States,>50K
29943,Private,,,Never-married,Prof-specialty,Not-in-family,Female,,,20.0,United-States,<=50K
29944,Private,,,Married-civ-spouse,Craft-repair,Husband,Male,,,50.0,United-States,>50K
29945,Private,123174.0,16.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,,,
29946,Private,,,Married-civ-spouse,Prof-specialty,Husband,Male,,,60.0,United-States,<=50K
29947,Private,,10.0,,Transport-moving,Husband,Male,0.0,0.0,60.0,,
29948,Private,,9.0,,Transport-moving,Husband,Male,0.0,0.0,40.0,,
29949,Private,329026.0,9.0,Married-civ-spouse,Adm-clerical,Wife,,0.0,0.0,,,
29950,Private,,10.0,,Transport-moving,Not-in-family,Male,0.0,0.0,40.0,,
29951,Private,,14.0,,Exec-managerial,Husband,Male,0.0,0.0,46.0,,
29952,Private,,14.0,,Sales,Not-in-family,Female,0.0,0.0,40.0,,
29953,Self-emp-inc,136277.0,9.0,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,,,
29954,Private,,,Never-married,Handlers-cleaners,Not-in-family,Male,,,40.0,United-States,<=50K
