,workclass,fnlwgt,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week
12135,Private,92036.0,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,
12136,Private,164647.0,10.0,Divorced,Prof-specialty,Unmarried,,0.0,0.0,
12137,Private,,13.0,,Exec-managerial,Unmarried,Female,0.0,0.0,40.0
12138,Private,,9.0,,Exec-managerial,Not-in-family,Female,0.0,0.0,41.0
12139,Private,,9.0,,Exec-managerial,Husband,Male,0.0,0.0,40.0
12140,Private,,10.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
12141,Private,,9.0,,Adm-clerical,Own-child,Female,0.0,0.0,40.0
12142,Self-emp-not-inc,,6.0,,Transport-moving,Not-in-family,Male,0.0,0.0,99.0
12143,Private,248851.0,13.0,Never-married,Other-service,Own-child,,0.0,0.0,
12144,State-gov,,10.0,,Tech-support,Unmarried,Female,0.0,0.0,40.0
12145,Private,115806.0,14.0,Divorced,Exec-managerial,Unmarried,,0.0,2547.0,
12146,Private,205309.0,9.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,
12147,,,12.0,,,Other-relative,Female,0.0,0.0,40.0
12148,Private,107373.0,6.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,
12149,Private,,,,Prof-specialty,Husband,Male,0.0,1902.0,50.0
12150,Local-gov,,12.0,,Protective-serv,Not-in-family,Male,0.0,0.0,52.0
12151,Private,,9.0,,Machine-op-inspct,Wife,Female,0.0,0.0,40.0
12152,Private,342709.0,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,
12153,Private,,,,Prof-specialty,Husband,Male,0.0,0.0,58.0
12154,Private,304133.0,10.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
12155,Private,,6.0,,Sales,Other-relative,Male,0.0,0.0,30.0
12156,Private,,7.0,,Handlers-cleaners,Own-child,Male,0.0,0.0,30.0
12157,Private,118947.0,14.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
12158,Federal-gov,117963.0,13.0,Never-married,Adm-clerical,Own-child,,0.0,0.0,
12159,Private,454024.0,9.0,Married-civ-spouse,Other-service,Other-relative,,0.0,0.0,
12160,Self-emp-not-inc,,10.0,,Craft-repair,Own-child,Male,0.0,0.0,60.0
12161,Private,207621.0,9.0,Never-married,Adm-clerical,Own-child,,0.0,0.0,
12162,Private,,6.0,,Handlers-cleaners,Own-child,Male,594.0,0.0,35.0
12163,State-gov,,10.0,,Prof-specialty,Husband,Male,0.0,0.0,35.0
12164,Private,,7.0,,Machine-op-inspct,Unmarried,Female,0.0,0.0,40.0
12165,Private,268022.0,9.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,
12166,Private,204397.0,10.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,
12167,Private,,10.0,,Sales,Own-child,Female,0.0,0.0,25.0
12168,Private,,10.0,,Prof-specialty,Wife,Female,0.0,0.0,40.0
12169,Self-emp-not-inc,,9.0,,Machine-op-inspct,Husband,Male,0.0,0.0,40.0
12170,Private,,11.0,,Prof-specialty,Unmarried,Female,0.0,0.0,32.0
12171,Self-emp-inc,24127.0,11.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
12172,Private,,10.0,,Handlers-cleaners,Not-in-family,Male,0.0,0.0,40.0
12173,Private,291979.0,7.0,Separated,Craft-repair,Not-in-family,,0.0,0.0,
12174,,,10.0,,,Own-child,Female,0.0,0.0,30.0
12175,Private,155781.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
12176,Private,,10.0,,Tech-support,Husband,Male,3137.0,0.0,40.0
12177,Private,267859.0,9.0,Never-married,Craft-repair,Own-child,,0.0,0.0,
12178,Private,216811.0,9.0,Never-married,Adm-clerical,Own-child,,0.0,0.0,
12179,Private,,,,Sales,Husband,Male,0.0,0.0,65.0
12180,Private,365411.0,5.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
12181,,,6.0,,,Own-child,Male,0.0,0.0,40.0
12182,State-gov,308945.0,10.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
12183,Private,,12.0,,Machine-op-inspct,Husband,Male,0.0,0.0,40.0
12184,Private,,10.0,,Tech-support,Other-relative,Female,0.0,0.0,40.0
12185,Private,200598.0,12.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,1740.0,
12186,Private,121195.0,9.0,Never-married,Machine-op-inspct,Not-in-family,,0.0,0.0,
12187,Private,,8.0,,Sales,Own-child,Male,0.0,0.0,20.0
12188,Private,,9.0,,Handlers-cleaners,Husband,Male,0.0,0.0,48.0
12189,Private,,9.0,,Adm-clerical,Husband,Male,0.0,1485.0,40.0
12190,Private,,3.0,,Other-service,Unmarried,Male,0.0,0.0,10.0
12191,Private,,10.0,,Exec-managerial,Husband,Male,15024.0,0.0,40.0
12192,Self-emp-inc,,10.0,,Exec-managerial,Husband,Male,0.0,0.0,35.0
12193,Local-gov,172111.0,13.0,Divorced,Exec-managerial,Unmarried,,0.0,0.0,
12194,Private,,14.0,,Exec-managerial,Husband,Male,15024.0,0.0,70.0
12195,State-gov,,9.0,,Other-service,Own-child,Female,0.0,0.0,32.0
12196,Private,173093.0,10.0,Divorced,Adm-clerical,Not-in-family,,0.0,0.0,
12197,Self-emp-not-inc,,4.0,,Farming-fishing,Other-relative,Male,0.0,0.0,50.0
12198,Private,235849.0,9.0,Never-married,Transport-moving,Own-child,,0.0,0.0,
12199,Private,204046.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
12200,Private,,10.0,,Sales,Husband,Male,0.0,0.0,50.0
12201,Private,42907.0,9.0,Divorced,Machine-op-inspct,Unmarried,,0.0,0.0,
12202,Federal-gov,,9.0,,Armed-Forces,Other-relative,Male,0.0,0.0,48.0
12203,Local-gov,92262.0,9.0,Never-married,Protective-serv,Own-child,,0.0,0.0,
12204,Private,79531.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
12205,Private,,9.0,,Machine-op-inspct,Husband,Male,0.0,0.0,40.0
12206,Private,538443.0,9.0,Divorced,Craft-repair,Not-in-family,,14344.0,0.0,
12207,Private,189462.0,10.0,Married-civ-spouse,Craft-repair,Husband,,7688.0,0.0,
12208,Private,,11.0,,Other-service,Not-in-family,Male,0.0,0.0,40.0
12209,Local-gov,,14.0,,Prof-specialty,Wife,Female,0.0,0.0,65.0
12210,State-gov,409201.0,10.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,
12211,Private,,9.0,,Other-service,Other-relative,Female,0.0,0.0,40.0
12212,Self-emp-inc,243871.0,10.0,Never-married,Adm-clerical,Own-child,,0.0,0.0,
12213,Private,,6.0,,Other-service,Own-child,Male,0.0,0.0,30.0
12214,Private,,7.0,,Sales,Own-child,Female,0.0,0.0,30.0
12215,Private,49539.0,10.0,Never-married,Other-service,Not-in-family,,3674.0,0.0,
12216,Local-gov,162973.0,11.0,Never-married,Protective-serv,Not-in-family,,0.0,0.0,
12217,Private,237525.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,7688.0,0.0,
12218,State-gov,,5.0,,Other-service,Not-in-family,Female,0.0,0.0,40.0
12219,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,45.0
12220,Private,,14.0,,Tech-support,Husband,Male,0.0,0.0,40.0
12221,Private,,14.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,50.0
12222,Private,,9.0,,Protective-serv,Husband,Male,0.0,0.0,40.0
12223,,,10.0,,,Not-in-family,Female,0.0,0.0,43.0
12224,Private,110371.0,8.0,Never-married,Machine-op-inspct,Unmarried,,0.0,0.0,
12225,Private,193868.0,13.0,Never-married,Tech-support,Own-child,,0.0,0.0,
12226,Private,134286.0,10.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
12227,Private,184723.0,13.0,Never-married,Tech-support,Not-in-family,,0.0,1980.0,
12228,Private,,10.0,,Sales,Not-in-family,Female,0.0,0.0,20.0
12229,Private,,10.0,,Other-service,Not-in-family,Female,0.0,0.0,55.0
12230,Private,,10.0,,Other-service,Not-in-family,Male,0.0,0.0,38.0
12231,State-gov,,10.0,,Adm-clerical,Other-relative,Female,0.0,0.0,40.0
12232,Private,54317.0,10.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
12233,Private,,10.0,,Adm-clerical,Own-child,Female,0.0,0.0,35.0
12234,Federal-gov,,13.0,,Adm-clerical,Husband,Male,0.0,0.0,40.0
12235,Self-emp-not-inc,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
12236,Private,206535.0,10.0,Divorced,Tech-support,Unmarried,,0.0,0.0,
12237,Private,105363.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
12238,Private,209646.0,13.0,Never-married,Prof-specialty,Own-child,,0.0,0.0,
12239,Private,176773.0,1.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,
12240,Private,,5.0,,Machine-op-inspct,Other-relative,Male,0.0,0.0,48.0
12241,Private,,15.0,,Prof-specialty,Husband,Male,99999.0,0.0,50.0
12242,State-gov,,9.0,,Transport-moving,Husband,Male,0.0,0.0,38.0
12243,Private,123868.0,10.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
12244,Federal-gov,65475.0,9.0,Married-civ-spouse,Tech-support,Husband,,0.0,0.0,
12245,Private,,9.0,,Handlers-cleaners,Husband,Male,0.0,0.0,40.0
12246,Private,,13.0,,Other-service,Not-in-family,Male,0.0,0.0,50.0
12247,Private,162282.0,10.0,Never-married,Machine-op-inspct,Own-child,,0.0,0.0,
12248,Private,190231.0,5.0,Never-married,Machine-op-inspct,Own-child,,0.0,0.0,
12249,Private,378546.0,9.0,Never-married,Craft-repair,Own-child,,0.0,0.0,
12250,Private,,13.0,,Adm-clerical,Other-relative,Female,0.0,0.0,40.0
12251,Private,,3.0,,Machine-op-inspct,Unmarried,Female,0.0,0.0,40.0
12252,Private,,9.0,,Other-service,Husband,Male,0.0,0.0,40.0
12253,,,9.0,,,Own-child,Male,0.0,0.0,40.0
12254,State-gov,,14.0,,Prof-specialty,Not-in-family,Female,0.0,0.0,40.0
12255,Private,421837.0,10.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
12256,Private,,16.0,,Prof-specialty,Husband,Male,0.0,2415.0,55.0
12257,Private,120277.0,14.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
12258,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
12259,Private,,9.0,,Other-service,Own-child,Male,0.0,0.0,10.0
12260,Private,226027.0,9.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,
12261,Federal-gov,,10.0,,Protective-serv,Husband,Male,0.0,0.0,60.0
12262,Private,,13.0,,Exec-managerial,Husband,Male,2885.0,0.0,65.0
12263,State-gov,,10.0,,Other-service,Not-in-family,Male,0.0,0.0,65.0
12264,Private,,7.0,,Other-service,Not-in-family,Male,0.0,0.0,40.0
12265,Private,102359.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,7298.0,0.0,
12266,Private,226902.0,13.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
12267,Private,,9.0,,Sales,Husband,Male,0.0,0.0,24.0
12268,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,55.0
12269,Self-emp-inc,188738.0,9.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,1977.0,
12270,Private,335997.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,1902.0,
12271,Private,319831.0,9.0,Divorced,Craft-repair,Not-in-family,,0.0,0.0,
12272,Private,,12.0,,Prof-specialty,Not-in-family,Male,0.0,1669.0,45.0
12273,Federal-gov,,11.0,,Tech-support,Unmarried,Male,1151.0,0.0,40.0
12274,Private,,10.0,,Sales,Not-in-family,Male,0.0,0.0,56.0
12275,Private,99543.0,8.0,Never-married,Transport-moving,Not-in-family,,0.0,0.0,
12276,Self-emp-inc,175360.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
12277,Local-gov,86590.0,9.0,Married-civ-spouse,Exec-managerial,Wife,,0.0,0.0,
12278,Private,,13.0,,Prof-specialty,Husband,Male,0.0,0.0,40.0
12279,Private,248094.0,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,
12280,Private,284616.0,10.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
12281,Federal-gov,,16.0,,Prof-specialty,Husband,Male,15024.0,0.0,40.0
12282,Private,,10.0,,Adm-clerical,Own-child,Male,0.0,0.0,40.0
12283,State-gov,,6.0,,Adm-clerical,Unmarried,Female,0.0,0.0,40.0
12284,Private,,13.0,,Exec-managerial,Other-relative,Female,0.0,0.0,20.0
12285,Private,115880.0,16.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
12286,Private,30269.0,13.0,Never-married,Exec-managerial,Not-in-family,,2174.0,0.0,
12287,Private,154641.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
12288,State-gov,104509.0,9.0,Divorced,Other-service,Not-in-family,,0.0,0.0,
12289,Private,218357.0,11.0,Divorced,Prof-specialty,Not-in-family,,0.0,0.0,
12290,Private,,9.0,,Adm-clerical,Own-child,Female,0.0,0.0,35.0
12291,State-gov,,10.0,,Exec-managerial,Husband,Male,0.0,0.0,40.0
12292,Private,187376.0,10.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
12293,Self-emp-inc,230168.0,10.0,Married-civ-spouse,Sales,Husband,,0.0,0.0,
12294,Private,522881.0,3.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,
12295,Federal-gov,,9.0,,Exec-managerial,Husband,Male,0.0,0.0,40.0
12296,Private,574271.0,9.0,Never-married,Handlers-cleaners,Own-child,,0.0,0.0,
12297,Private,,,,Machine-op-inspct,Own-child,Male,0.0,0.0,40.0
12298,Private,,5.0,,Machine-op-inspct,Wife,Female,0.0,0.0,40.0
12299,Local-gov,203070.0,9.0,Separated,Protective-serv,Not-in-family,,0.0,0.0,
12300,Federal-gov,168312.0,11.0,Never-married,Exec-managerial,Not-in-family,,0.0,0.0,
12301,Private,336951.0,9.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
12302,Private,,10.0,,Exec-managerial,Husband,Male,3103.0,0.0,40.0
12303,Private,158948.0,4.0,Married-civ-spouse,Craft-repair,Husband,,3411.0,0.0,
12304,Private,135436.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,1977.0,
12305,Self-emp-not-inc,,6.0,,Exec-managerial,Unmarried,Female,0.0,0.0,15.0
12306,Private,,9.0,,Adm-clerical,Own-child,Male,0.0,0.0,40.0
12307,Private,347074.0,10.0,Never-married,Adm-clerical,Own-child,,0.0,1944.0,
12308,Private,,13.0,,Prof-specialty,Not-in-family,Female,0.0,0.0,50.0
12309,Without-pay,,9.0,,Machine-op-inspct,Wife,Female,0.0,0.0,25.0
12310,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
12311,,404601.0,9.0,Married-civ-spouse,,Husband,,2414.0,0.0,
12312,Private,,13.0,,Exec-managerial,Husband,Male,99999.0,0.0,55.0
12313,Private,,14.0,,Exec-managerial,Not-in-family,Female,2202.0,0.0,40.0
12314,Private,173832.0,14.0,Divorced,Sales,Not-in-family,,10520.0,0.0,
12315,Private,,13.0,,Tech-support,Not-in-family,Female,0.0,0.0,35.0
12316,Private,356272.0,10.0,Never-married,Adm-clerical,Not-in-family,,0.0,0.0,
12317,Private,,7.0,,Sales,Own-child,Female,0.0,0.0,30.0
12318,Private,,11.0,,Prof-specialty,Not-in-family,Female,14344.0,0.0,40.0
12319,Private,,10.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0
12320,Private,110820.0,9.0,Divorced,Craft-repair,Not-in-family,,0.0,0.0,
12321,Private,,11.0,,Sales,Other-relative,Male,0.0,0.0,40.0
12322,Local-gov,191910.0,7.0,Never-married,Sales,Own-child,,0.0,0.0,
12323,Private,,5.0,,Transport-moving,Husband,Male,0.0,0.0,65.0
12324,Private,,11.0,,Tech-support,Husband,Male,0.0,0.0,40.0
12325,,,10.0,,,Own-child,Female,0.0,0.0,40.0
12326,Federal-gov,201520.0,14.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,1902.0,
12327,Private,208946.0,10.0,Never-married,Adm-clerical,Own-child,,0.0,0.0,
12328,Private,,9.0,,Other-service,Not-in-family,Female,0.0,0.0,40.0
12329,State-gov,177216.0,13.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,
12330,Private,,4.0,,Handlers-cleaners,Husband,Male,0.0,0.0,40.0
12331,Private,340880.0,15.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
12332,,161309.0,15.0,Married-civ-spouse,,Wife,,15024.0,0.0,
12333,,,13.0,,,Not-in-family,Female,0.0,0.0,20.0
12334,,137363.0,10.0,Never-married,,Own-child,,0.0,0.0,
12335,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
12336,Local-gov,303212.0,13.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
12337,Private,198452.0,13.0,Separated,Tech-support,Unmarried,,5455.0,0.0,
12338,Private,,9.0,,Other-service,Unmarried,Female,0.0,0.0,40.0
12339,Private,,9.0,,Adm-clerical,Not-in-family,Female,0.0,0.0,40.0
12340,,256362.0,,Married-civ-spouse,,,Male,,0.0,40.0
12341,Self-emp-not-inc,,5.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
12342,Private,137895.0,10.0,Never-married,Handlers-cleaners,Own-child,,0.0,0.0,
12343,Private,36376.0,10.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,
12344,,,7.0,,,Own-child,Female,0.0,0.0,35.0
12345,Private,,10.0,,Tech-support,Own-child,Male,0.0,0.0,40.0
12346,Private,44767.0,13.0,Never-married,Exec-managerial,Own-child,,0.0,0.0,
12347,Private,,13.0,,Prof-specialty,Husband,Male,0.0,0.0,45.0
12348,Private,,10.0,,Adm-clerical,Other-relative,Male,0.0,0.0,40.0
12349,Private,,13.0,,Sales,Own-child,Male,0.0,1092.0,40.0
12350,Private,194580.0,,Married-civ-spouse,Sales,Husband,,0.0,0.0,
12351,Private,,9.0,,Sales,Husband,Male,0.0,0.0,40.0
12352,Private,130905.0,13.0,Never-married,Sales,Own-child,,0.0,0.0,
12353,Private,192208.0,6.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
12354,Self-emp-not-inc,277488.0,9.0,Separated,Craft-repair,Own-child,,0.0,0.0,
12355,Private,,7.0,,Other-service,Own-child,Female,0.0,0.0,15.0
12356,Self-emp-not-inc,164607.0,11.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,
12357,Private,244147.0,9.0,Never-married,Craft-repair,Unmarried,,0.0,0.0,
12358,Private,,10.0,,Adm-clerical,Unmarried,Female,3418.0,0.0,38.0
12359,Private,,10.0,,Exec-managerial,Not-in-family,Male,0.0,0.0,60.0
12360,Self-emp-not-inc,257250.0,4.0,Never-married,Farming-fishing,Own-child,,0.0,0.0,
12361,Private,,12.0,,Adm-clerical,Own-child,Female,0.0,0.0,38.0
12362,Private,,11.0,,Machine-op-inspct,Husband,Male,0.0,0.0,45.0
12363,Private,202344.0,6.0,Never-married,Other-service,Own-child,,0.0,0.0,
12364,Private,,14.0,,Exec-managerial,Husband,Male,15024.0,0.0,50.0
12365,,,13.0,,,Husband,Male,0.0,0.0,10.0
12366,State-gov,,13.0,,Adm-clerical,Husband,Male,7688.0,0.0,40.0
12367,Self-emp-not-inc,,10.0,,Craft-repair,Husband,Male,0.0,1887.0,55.0
12368,Private,,9.0,,Other-service,Not-in-family,Female,0.0,0.0,12.0
12369,Self-emp-inc,103575.0,15.0,Married-civ-spouse,Exec-managerial,Husband,,99999.0,0.0,
12370,Local-gov,,14.0,,Prof-specialty,Not-in-family,Female,0.0,0.0,45.0
12371,Private,,9.0,,Craft-repair,Husband,Male,0.0,0.0,15.0
12372,Private,,9.0,,Adm-clerical,Unmarried,Female,0.0,2339.0,40.0
12373,Self-emp-not-inc,,9.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
12374,Private,268358.0,7.0,Separated,Machine-op-inspct,Not-in-family,,0.0,0.0,
12375,Private,,9.0,,Other-service,Husband,Male,0.0,0.0,40.0
12376,Private,663291.0,10.0,Married-civ-spouse,Machine-op-inspct,Husband,,2105.0,0.0,
12377,Self-emp-inc,,15.0,,Exec-managerial,Not-in-family,Male,0.0,0.0,15.0
12378,Private,,9.0,,Handlers-cleaners,Own-child,Male,0.0,0.0,40.0
12379,Local-gov,97449.0,10.0,Married-civ-spouse,Protective-serv,Husband,,0.0,0.0,
12380,Private,75995.0,9.0,Divorced,Exec-managerial,Unmarried,,0.0,0.0,
12381,Private,36340.0,9.0,Never-married,Adm-clerical,Unmarried,,0.0,0.0,
12382,,165694.0,14.0,Widowed,,Not-in-family,,0.0,0.0,
12383,Private,,9.0,,Transport-moving,Not-in-family,Male,0.0,0.0,45.0
12384,Private,,10.0,,Craft-repair,Not-in-family,Male,0.0,0.0,46.0
12385,Private,161415.0,10.0,Never-married,Craft-repair,Not-in-family,,0.0,0.0,
12386,Private,,9.0,,Sales,Husband,Male,0.0,0.0,20.0
12387,Private,218490.0,12.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
12388,Private,,9.0,,Handlers-cleaners,Own-child,Male,0.0,0.0,17.0
12389,Self-emp-inc,,10.0,,Prof-specialty,Husband,Male,2885.0,0.0,30.0
12390,,,12.0,,,Not-in-family,Male,0.0,0.0,55.0
12391,Private,205499.0,10.0,Married-civ-spouse,Protective-serv,Husband,,0.0,0.0,
12392,Local-gov,84737.0,9.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,
12393,Private,,3.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
12394,Private,,4.0,,Other-service,Unmarried,Female,0.0,0.0,21.0
12395,Private,,9.0,,Transport-moving,Not-in-family,Male,0.0,0.0,50.0
12396,Private,126511.0,10.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
12397,Private,,10.0,,Adm-clerical,Own-child,Female,0.0,0.0,8.0
12398,,,13.0,,,Not-in-family,Female,0.0,0.0,60.0
12399,Private,159768.0,9.0,Never-married,Machine-op-inspct,Not-in-family,,3325.0,0.0,
12400,Federal-gov,,11.0,,Adm-clerical,Unmarried,Male,0.0,0.0,48.0
12401,Private,149040.0,8.0,Never-married,Other-service,Not-in-family,,0.0,0.0,
12402,Private,,9.0,,Sales,Husband,Male,0.0,0.0,50.0
12403,Private,267147.0,9.0,Never-married,Sales,Own-child,,0.0,0.0,
12404,Local-gov,228372.0,14.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
12405,Local-gov,363032.0,9.0,Married-civ-spouse,Protective-serv,Husband,,0.0,0.0,
12406,Private,,9.0,,Protective-serv,Husband,Male,0.0,0.0,40.0
12407,Private,,9.0,,Machine-op-inspct,Husband,Male,4386.0,0.0,40.0
12408,Private,,14.0,,Prof-specialty,Not-in-family,Male,0.0,0.0,60.0
12409,Self-emp-inc,,9.0,,Craft-repair,Husband,Male,2635.0,0.0,10.0
12410,Private,181382.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
12411,Private,,9.0,,Craft-repair,Not-in-family,Male,0.0,0.0,50.0
12412,,134974.0,10.0,Never-married,,Own-child,,0.0,0.0,
12413,Private,55946.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
12414,Private,,9.0,,Craft-repair,Own-child,Male,0.0,2205.0,40.0
12415,Private,,14.0,,Exec-managerial,Not-in-family,Male,14084.0,0.0,40.0
12416,Local-gov,,9.0,,Transport-moving,Own-child,Male,0.0,0.0,45.0
12417,Private,,13.0,,Exec-managerial,Not-in-family,Female,0.0,0.0,30.0
12418,Private,98389.0,7.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,
12419,Local-gov,,12.0,,Protective-serv,Not-in-family,Male,0.0,0.0,40.0
12420,Private,,10.0,,Prof-specialty,Husband,Male,0.0,0.0,40.0
12421,Private,149787.0,10.0,Married-civ-spouse,Handlers-cleaners,Husband,,0.0,0.0,
12422,Private,442478.0,10.0,Never-married,Sales,Own-child,,0.0,0.0,
12423,Private,29444.0,8.0,Never-married,Farming-fishing,Not-in-family,,0.0,0.0,
12424,Self-emp-inc,237713.0,15.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
12425,Private,,14.0,,Handlers-cleaners,Husband,Male,0.0,0.0,46.0
12426,Private,256466.0,13.0,Married-civ-spouse,Adm-clerical,Husband,,0.0,0.0,
12427,Self-emp-inc,173664.0,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
12428,State-gov,89487.0,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
12429,Private,282951.0,9.0,Married-civ-spouse,Prof-specialty,Husband,,0.0,0.0,
12430,Federal-gov,,9.0,,Tech-support,Husband,Male,0.0,0.0,40.0
12431,Private,,13.0,,Prof-specialty,Wife,Female,7688.0,0.0,36.0
12432,Private,137645.0,13.0,Never-married,Sales,Not-in-family,,0.0,1590.0,
12433,Private,,,,Other-service,Own-child,Male,0.0,0.0,50.0
12434,Private,48087.0,13.0,Divorced,Machine-op-inspct,Not-in-family,,2354.0,0.0,
12435,Private,,9.0,,Transport-moving,Husband,Male,0.0,0.0,60.0
12436,Private,164970.0,9.0,Married-civ-spouse,Other-service,Husband,,0.0,0.0,
12437,Self-emp-inc,145714.0,9.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,
12438,Private,387074.0,11.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,
12439,Private,31481.0,13.0,Married-spouse-absent,Other-service,Unmarried,,0.0,0.0,
12440,Private,277541.0,7.0,Never-married,Sales,Own-child,,0.0,0.0,
12441,Private,,10.0,,Craft-repair,Own-child,Male,0.0,0.0,40.0
12442,Private,,10.0,,Sales,Own-child,Male,0.0,0.0,36.0
12443,Private,49308.0,13.0,Divorced,Prof-specialty,Not-in-family,,0.0,0.0,
12444,Private,293073.0,15.0,Married-civ-spouse,Prof-specialty,Husband,,7298.0,0.0,
12445,Private,46699.0,9.0,Married-civ-spouse,Adm-clerical,Wife,,0.0,0.0,
12446,Private,,6.0,,Other-service,Unmarried,Female,0.0,0.0,36.0
12447,Private,260954.0,7.0,Married-civ-spouse,Craft-repair,Husband,,0.0,2042.0,
12448,Local-gov,33658.0,10.0,Married-civ-spouse,Protective-serv,Husband,,0.0,0.0,
12449,Private,,5.0,,Craft-repair,Husband,Male,0.0,0.0,40.0
12450,Private,,4.0,,Handlers-cleaners,Husband,Male,0.0,0.0,40.0
12451,Self-emp-not-inc,141165.0,9.0,Married-civ-spouse,Farming-fishing,Husband,,0.0,0.0,
