,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week
20023,,Private,128348.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,,,9386.0,0.0,
20024,37.0,,421633.0,Assoc-voc,11.0,,,,Black,,0.0,0.0,
20025,,Private,383306.0,,8.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,
20026,,Private,193490.0,,4.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,
20027,,Private,46442.0,,13.0,Married-civ-spouse,Prof-specialty,Wife,,,0.0,1902.0,
20028,,Federal-gov,,,13.0,,Sales,Husband,,Male,0.0,0.0,60.0
20029,,Private,,,10.0,,Tech-support,Not-in-family,,Female,0.0,0.0,40.0
20030,,Private,167868.0,,9.0,Never-married,Sales,Not-in-family,,,0.0,0.0,
20031,,,144194.0,,11.0,Married-civ-spouse,,Husband,,,0.0,0.0,
20032,,Self-emp-not-inc,,,10.0,,Farming-fishing,Husband,,Male,0.0,0.0,15.0
20033,59.0,,99131.0,HS-grad,9.0,,,,White,,0.0,0.0,
20034,,Private,224563.0,,,Never-married,Adm-clerical,Not-in-family,,,0.0,0.0,
20035,32.0,,223212.0,Preschool,1.0,,,,White,,0.0,0.0,
20036,,Private,169955.0,,10.0,Married-civ-spouse,Other-service,Wife,,,0.0,0.0,
20037,,Private,,,14.0,,Prof-specialty,Husband,,Male,0.0,0.0,50.0
20038,,Local-gov,,,13.0,,Prof-specialty,Husband,,Male,0.0,0.0,28.0
20039,,Private,,,5.0,,Other-service,Not-in-family,,Female,0.0,0.0,16.0
20040,,Local-gov,36091.0,,14.0,Never-married,Exec-managerial,Not-in-family,,,0.0,0.0,
20041,,,97831.0,,9.0,Widowed,,Unmarried,,,0.0,0.0,
20042,25.0,,80312.0,Assoc-voc,11.0,,,,White,,4865.0,0.0,
20043,,Private,,,10.0,,Craft-repair,Own-child,,Female,0.0,0.0,45.0
20044,,Private,,,11.0,,Sales,Not-in-family,,Male,0.0,0.0,45.0
20045,,,308995.0,,10.0,Divorced,,Own-child,,,0.0,0.0,
20046,38.0,,203836.0,Some-college,10.0,,,,White,,0.0,0.0,
20047,,Private,,,10.0,,Farming-fishing,Husband,,Male,0.0,0.0,60.0
20048,32.0,,197867.0,Assoc-voc,11.0,,,,White,,0.0,0.0,
20049,,Self-emp-not-inc,,,9.0,,Exec-managerial,Husband,,Male,0.0,0.0,30.0
20050,28.0,,112403.0,HS-grad,9.0,,,,White,,2354.0,0.0,
20051,,Private,,,10.0,,Adm-clerical,Not-in-family,,Female,0.0,0.0,40.0
20052,,Self-emp-not-inc,,,10.0,,Adm-clerical,Not-in-family,,Female,0.0,0.0,60.0
20053,33.0,,354573.0,Masters,14.0,,,,White,,15024.0,0.0,
20054,37.0,,356250.0,HS-grad,9.0,,,,Asian-Pac-Islander,,0.0,0.0,
20055,,Private,,,10.0,,Sales,Own-child,,Female,0.0,0.0,25.0
20056,,,,,2.0,,,Not-in-family,,Female,0.0,0.0,40.0
20057,,Private,,,5.0,,Machine-op-inspct,Husband,,Male,0.0,0.0,43.0
20058,41.0,,168730.0,Some-college,10.0,,,,White,,0.0,0.0,
20059,44.0,,177461.0,Some-college,10.0,,,,Amer-Indian-Eskimo,,0.0,0.0,
20060,,Private,95530.0,,14.0,Married-civ-spouse,Prof-specialty,Husband,,,0.0,0.0,
20061,,Private,52732.0,,4.0,Never-married,Craft-repair,Own-child,,,0.0,0.0,
20062,21.0,,189888.0,Assoc-acdm,12.0,,,,White,,0.0,0.0,
20063,,Private,,,10.0,,Craft-repair,Unmarried,,Female,0.0,0.0,25.0
20064,,Private,108293.0,,11.0,Divorced,Adm-clerical,Unmarried,,,0.0,0.0,
20065,,Private,,,9.0,,Other-service,Husband,,Male,0.0,0.0,40.0
20066,,,,,10.0,,,Not-in-family,,Male,0.0,0.0,40.0
20067,,Private,242150.0,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,0.0,
20068,,Self-emp-not-inc,164065.0,,14.0,Divorced,Sales,Not-in-family,,,0.0,0.0,
20069,41.0,,193626.0,HS-grad,9.0,,,,White,,0.0,0.0,
20070,,Private,,,6.0,,Sales,Unmarried,,Female,0.0,0.0,40.0
20071,,,183374.0,,9.0,Widowed,,Not-in-family,,,2329.0,0.0,
20072,,Private,,,7.0,,Adm-clerical,Not-in-family,,Female,0.0,0.0,45.0
20073,34.0,,310525.0,HS-grad,9.0,,,,Black,,0.0,0.0,
20074,,Private,,,14.0,,Prof-specialty,Husband,,Male,0.0,0.0,40.0
20075,,Private,,,15.0,,Sales,Husband,,Male,0.0,0.0,35.0
20076,,Private,,,9.0,,Craft-repair,Husband,,Male,0.0,0.0,53.0
20077,44.0,,342510.0,Doctorate,16.0,,,,White,,7688.0,0.0,
20078,,Private,144005.0,,10.0,Never-married,Sales,Not-in-family,,,0.0,0.0,
20079,,Self-emp-inc,465725.0,,9.0,Divorced,Handlers-cleaners,Own-child,,,0.0,0.0,
20080,,Private,,,9.0,,Other-service,Not-in-family,,Male,0.0,0.0,35.0
20081,,Private,346406.0,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,1672.0,
20082,,Private,275236.0,,13.0,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,0.0,
20083,23.0,,204641.0,10th,6.0,,,,White,,0.0,0.0,
20084,,Federal-gov,,,12.0,,Adm-clerical,Husband,,Male,0.0,0.0,40.0
20085,,Private,,,13.0,,Prof-specialty,Husband,,Male,0.0,0.0,70.0
20086,,Private,13769.0,,10.0,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,0.0,
20087,40.0,,284706.0,Prof-school,15.0,,,,Amer-Indian-Eskimo,,0.0,1977.0,
20088,68.0,,223486.0,,9.0,,,,White,,0.0,0.0,
20089,,,146399.0,,13.0,Never-married,,Not-in-family,,,0.0,0.0,
20090,,Private,247043.0,,9.0,Married-civ-spouse,Transport-moving,Husband,,,0.0,0.0,
20091,,Private,321456.0,,10.0,Married-civ-spouse,Protective-serv,Husband,,,0.0,0.0,
20092,,Local-gov,,,11.0,,Tech-support,Not-in-family,,Female,0.0,1564.0,72.0
20093,,Local-gov,117683.0,,9.0,Married-civ-spouse,Protective-serv,Husband,,,0.0,0.0,
20094,,Private,101597.0,,10.0,Divorced,Sales,Unmarried,,,0.0,0.0,
20095,,Private,117606.0,,13.0,Never-married,Exec-managerial,Own-child,,,0.0,0.0,
20096,,,291374.0,,6.0,Never-married,,Unmarried,,,0.0,0.0,
20097,,Private,174090.0,,11.0,Never-married,Sales,Unmarried,,,4687.0,0.0,
20098,45.0,,338105.0,Some-college,10.0,,,,Asian-Pac-Islander,,0.0,0.0,
20099,,Private,,,6.0,,Handlers-cleaners,Own-child,,Male,0.0,0.0,12.0
20100,,Private,164519.0,,9.0,Widowed,Adm-clerical,Other-relative,,,0.0,0.0,
20101,27.0,,199118.0,Some-college,10.0,,,,White,,0.0,0.0,
20102,21.0,,142809.0,HS-grad,9.0,,,,White,,0.0,0.0,
20103,,Private,160398.0,,8.0,Never-married,Farming-fishing,Own-child,,,0.0,0.0,
20104,23.0,,184589.0,Bachelors,13.0,,,,White,,0.0,0.0,
20105,,Private,90688.0,,9.0,Never-married,Machine-op-inspct,Not-in-family,,,0.0,0.0,
20106,56.0,,329654.0,Bachelors,13.0,,,,Asian-Pac-Islander,,7688.0,0.0,
20107,,State-gov,254890.0,,9.0,Married-civ-spouse,Transport-moving,Husband,,,0.0,0.0,
20108,,,270460.0,,4.0,Divorced,,Not-in-family,,,0.0,0.0,
20109,,Private,272476.0,,12.0,Married-civ-spouse,Other-service,Wife,,,0.0,0.0,
20110,31.0,,48520.0,Assoc-acdm,12.0,,,,White,,0.0,0.0,
20111,61.0,,85548.0,Some-college,10.0,,,,White,,15024.0,0.0,
20112,,Private,,,10.0,,Exec-managerial,Husband,,Male,0.0,0.0,60.0
20113,,Private,,,10.0,,Exec-managerial,Not-in-family,,Male,0.0,0.0,50.0
20114,26.0,,181920.0,Bachelors,13.0,,,,White,,0.0,0.0,
20115,,Private,246367.0,,10.0,Widowed,Adm-clerical,Not-in-family,,,0.0,0.0,
20116,,Private,,,10.0,,Adm-clerical,Wife,,Female,0.0,0.0,32.0
20117,,Local-gov,,,14.0,,Prof-specialty,Husband,,Male,0.0,0.0,50.0
20118,,Private,,,6.0,,Other-service,Other-relative,,Male,0.0,0.0,15.0
20119,,Private,213391.0,,5.0,Married-civ-spouse,Other-service,Wife,,,0.0,0.0,
20120,25.0,,219987.0,Assoc-acdm,12.0,,,,White,,0.0,0.0,
20121,,Private,,,13.0,,Adm-clerical,Own-child,,Male,0.0,0.0,35.0
20122,,Private,,,13.0,,Transport-moving,Husband,,Male,7298.0,0.0,40.0
20123,,Federal-gov,,,11.0,,Craft-repair,Husband,,Male,0.0,0.0,40.0
20124,,Private,195878.0,,9.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,0.0,
20125,30.0,,181372.0,Bachelors,13.0,,,,White,,0.0,0.0,
20126,,Private,,,10.0,,Craft-repair,Husband,,Male,0.0,0.0,40.0
20127,,Self-emp-inc,116608.0,,10.0,Married-civ-spouse,Other-service,Wife,,,0.0,0.0,
20128,37.0,,387430.0,Some-college,10.0,,,,White,,0.0,0.0,
20129,,Private,,,9.0,,Machine-op-inspct,Husband,,Male,0.0,0.0,40.0
20130,20.0,,260254.0,HS-grad,9.0,,,,White,,0.0,0.0,
20131,,Private,,,13.0,,Sales,Not-in-family,,Male,0.0,1504.0,40.0
20132,,Private,,,13.0,,Prof-specialty,Own-child,,Male,0.0,0.0,18.0
20133,,Local-gov,209482.0,,14.0,Married-civ-spouse,Prof-specialty,Wife,,,0.0,0.0,
20134,,Private,188274.0,,,Never-married,Transport-moving,Own-child,,,0.0,0.0,
20135,,Local-gov,,,9.0,,Exec-managerial,Wife,,Female,0.0,0.0,32.0
20136,,Self-emp-inc,127651.0,,9.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,1887.0,
20137,45.0,,259412.0,Prof-school,15.0,,,,White,,99999.0,0.0,
20138,,Federal-gov,,,9.0,,Craft-repair,Husband,,Male,0.0,0.0,30.0
20139,,Private,320451.0,,13.0,Never-married,Exec-managerial,Own-child,,,0.0,0.0,
20140,,State-gov,314052.0,,9.0,Divorced,Adm-clerical,Not-in-family,,,0.0,0.0,
20141,,,,,,,,Unmarried,,Female,0.0,0.0,40.0
20142,,Private,192614.0,,,Divorced,Machine-op-inspct,Not-in-family,,,0.0,0.0,
20143,48.0,,56482.0,10th,6.0,,,,Black,,0.0,0.0,
20144,,Private,,,9.0,,Other-service,Unmarried,,Female,0.0,0.0,25.0
20145,,Private,219751.0,,9.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,0.0,
20146,,Private,,,10.0,,Exec-managerial,Husband,,Male,0.0,0.0,50.0
20147,,Private,,,13.0,,Prof-specialty,Husband,,Male,0.0,0.0,40.0
20148,,Private,,,13.0,,Prof-specialty,Not-in-family,,Male,0.0,0.0,30.0
20149,,Private,231043.0,,9.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,
20150,34.0,,283921.0,HS-grad,9.0,,,,White,,0.0,0.0,
20151,,Local-gov,,,13.0,,Prof-specialty,Wife,,Female,0.0,0.0,20.0
20152,,Private,61272.0,,13.0,Never-married,Exec-managerial,Not-in-family,,,0.0,0.0,
20153,,Local-gov,175587.0,,7.0,Never-married,Protective-serv,Own-child,,,0.0,0.0,
20154,48.0,,199763.0,Some-college,10.0,,,,White,,0.0,0.0,
20155,,Private,205659.0,,12.0,Married-civ-spouse,Exec-managerial,Wife,,,0.0,0.0,
20156,28.0,,217530.0,Some-college,10.0,,,,White,,0.0,0.0,
20157,,Private,184682.0,,11.0,Divorced,Tech-support,Not-in-family,,,0.0,0.0,
20158,,Private,,,15.0,,Prof-specialty,Husband,,Male,0.0,0.0,55.0
20159,,Local-gov,,,9.0,,Exec-managerial,Husband,,Male,7298.0,0.0,40.0
20160,,Private,147989.0,,10.0,Married-civ-spouse,Tech-support,Husband,,,0.0,0.0,
20161,,Private,,,9.0,,Adm-clerical,Unmarried,,Female,0.0,0.0,40.0
20162,,Private,196707.0,,15.0,Divorced,Adm-clerical,Not-in-family,,,0.0,0.0,
20163,,Private,272615.0,,7.0,Never-married,Craft-repair,Own-child,,,0.0,0.0,
20164,,Private,,,10.0,,Craft-repair,Not-in-family,,Male,0.0,0.0,60.0
20165,,Self-emp-inc,,,7.0,,Farming-fishing,Own-child,,Male,0.0,0.0,70.0
20166,,Private,175109.0,,7.0,Never-married,Other-service,Own-child,,,0.0,0.0,
20167,,Private,341294.0,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,0.0,
20168,,Private,,,9.0,,Machine-op-inspct,Not-in-family,,Male,0.0,0.0,40.0
20169,,State-gov,,,16.0,,Prof-specialty,Husband,,Male,0.0,0.0,40.0
20170,,Private,,,10.0,,Other-service,Own-child,,Female,0.0,0.0,25.0
20171,,Private,,,10.0,,Adm-clerical,Unmarried,,Female,0.0,0.0,35.0
20172,,Private,198170.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,0.0,
20173,,Self-emp-not-inc,336007.0,,9.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,
20174,,Private,,,9.0,,Sales,Husband,,Male,0.0,0.0,60.0
20175,,Private,542610.0,,9.0,Never-married,Transport-moving,Other-relative,,,0.0,0.0,
20176,60.0,,187124.0,HS-grad,9.0,,,,White,,0.0,0.0,
20177,,Private,,,9.0,,Handlers-cleaners,Own-child,,Male,0.0,0.0,40.0
20178,,State-gov,101562.0,,9.0,Never-married,Other-service,Own-child,,,0.0,0.0,
20179,,Private,,,9.0,,Craft-repair,Not-in-family,,Male,0.0,0.0,60.0
20180,19.0,,268392.0,HS-grad,9.0,,,,Black,,0.0,0.0,
20181,,Private,124111.0,,12.0,Never-married,Prof-specialty,Not-in-family,,,0.0,0.0,
20182,,Private,,,10.0,,Tech-support,Own-child,,Female,0.0,0.0,40.0
20183,,Private,110003.0,,14.0,Married-civ-spouse,Prof-specialty,Husband,,,0.0,0.0,
20184,47.0,,262244.0,Bachelors,13.0,,,,Black,,0.0,0.0,
20185,,Self-emp-inc,134768.0,,14.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,
20186,,Local-gov,,,9.0,,Transport-moving,Not-in-family,,Male,0.0,0.0,40.0
20187,,Private,382368.0,,10.0,Never-married,Adm-clerical,Not-in-family,,,0.0,0.0,
20188,,Private,233777.0,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,0.0,
20189,,Private,,,9.0,,Machine-op-inspct,Own-child,,Male,0.0,0.0,40.0
20190,,Local-gov,,,13.0,,Protective-serv,Not-in-family,,Female,0.0,0.0,43.0
20191,,Private,182687.0,,12.0,Divorced,Other-service,Not-in-family,,,0.0,0.0,
20192,,Self-emp-not-inc,,,9.0,,Craft-repair,Husband,,Male,0.0,0.0,50.0
20193,29.0,,100563.0,HS-grad,9.0,,,,Black,,0.0,0.0,
20194,,Private,147884.0,,10.0,Married-civ-spouse,Adm-clerical,Other-relative,,,0.0,0.0,
20195,62.0,,54878.0,HS-grad,9.0,,,,White,,0.0,0.0,
20196,38.0,,39089.0,HS-grad,9.0,,,,White,,6849.0,0.0,
20197,30.0,,113364.0,Some-college,10.0,,,,White,,0.0,0.0,
20198,40.0,,103614.0,10th,6.0,,,,White,,0.0,0.0,
20199,,Private,21856.0,,10.0,Never-married,Craft-repair,Not-in-family,,,0.0,0.0,
20200,,Private,,,7.0,,Sales,Husband,,Male,0.0,0.0,40.0
20201,22.0,,277700.0,Some-college,10.0,,,,White,,0.0,0.0,
20202,,State-gov,318982.0,,14.0,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,1848.0,
20203,,Private,,,16.0,,Prof-specialty,Husband,,Male,0.0,1977.0,45.0
20204,,,,,8.0,,,Not-in-family,,Male,0.0,0.0,52.0
20205,25.0,,117833.0,Some-college,10.0,,,,White,,0.0,0.0,
20206,74.0,,216001.0,7th-8th,4.0,,,,White,,0.0,0.0,
20207,,Local-gov,,,12.0,,Adm-clerical,Husband,,Male,0.0,0.0,20.0
20208,,Private,,,9.0,,Sales,Husband,,Male,0.0,0.0,49.0
20209,,,,,10.0,,,Wife,,Female,3103.0,0.0,40.0
20210,,Private,,,9.0,,Exec-managerial,Husband,,Male,0.0,0.0,46.0
20211,37.0,,224566.0,HS-grad,9.0,,,,White,,0.0,0.0,
20212,,Local-gov,,,10.0,,Protective-serv,Husband,,Male,0.0,0.0,45.0
20213,,Private,,,9.0,,Priv-house-serv,Not-in-family,,Female,0.0,0.0,60.0
20214,,Private,195148.0,,13.0,Never-married,Exec-managerial,Own-child,,,0.0,0.0,
20215,,Private,336513.0,,10.0,Married-civ-spouse,Prof-specialty,Husband,,,0.0,0.0,
20216,,Private,,,9.0,,Machine-op-inspct,Husband,,Male,0.0,0.0,50.0
20217,,Private,224314.0,,13.0,Widowed,Exec-managerial,Unmarried,,,0.0,0.0,
20218,,Private,163110.0,,9.0,Married-civ-spouse,Handlers-cleaners,Husband,,,3781.0,0.0,
20219,,Private,197387.0,,9.0,Never-married,Other-service,Own-child,,,0.0,0.0,
20220,,Private,,,16.0,,Prof-specialty,Not-in-family,,Female,0.0,0.0,80.0
20221,,Self-emp-inc,,,10.0,,Exec-managerial,Husband,,Male,0.0,1902.0,40.0
20222,,Private,,,10.0,,Adm-clerical,Own-child,,Female,0.0,0.0,40.0
20223,,Federal-gov,168294.0,,9.0,Married-civ-spouse,Adm-clerical,Husband,,,5178.0,0.0,
20224,42.0,,340148.0,Some-college,10.0,,,,White,,0.0,0.0,
20225,26.0,,38232.0,Bachelors,13.0,,,,White,,0.0,0.0,
20226,,Private,,,10.0,,Craft-repair,Husband,,Male,0.0,0.0,40.0
20227,54.0,,138845.0,Some-college,10.0,,,,White,,0.0,0.0,
20228,,Private,68898.0,,11.0,Married-civ-spouse,Protective-serv,Husband,,,0.0,0.0,
20229,,,78529.0,,6.0,Separated,,Unmarried,,,0.0,0.0,
20230,,Private,,,13.0,,Sales,Husband,,Male,4386.0,0.0,50.0
20231,64.0,,159938.0,,9.0,,,,White,,8614.0,0.0,
20232,,Private,,,13.0,,Exec-managerial,Wife,,Female,0.0,0.0,35.0
20233,56.0,,169086.0,Doctorate,16.0,,,,White,,0.0,0.0,
20234,,Self-emp-inc,,,9.0,,Prof-specialty,Unmarried,,Female,0.0,0.0,35.0
20235,,Self-emp-not-inc,,,,,Farming-fishing,Unmarried,,Male,0.0,0.0,40.0
20236,,Private,266624.0,,9.0,Married-civ-spouse,Farming-fishing,Husband,,,6418.0,0.0,
20237,,Private,,,10.0,,Tech-support,Wife,,Female,0.0,0.0,45.0
20238,,Private,,,9.0,,Adm-clerical,Wife,,Female,0.0,0.0,40.0
20239,,Private,228238.0,,9.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,
20240,,Self-emp-not-inc,,,13.0,,Exec-managerial,Husband,,Male,0.0,0.0,50.0
20241,,Self-emp-inc,,,13.0,,Exec-managerial,Husband,,Male,0.0,0.0,45.0
20242,,Private,108097.0,,10.0,Married-civ-spouse,Craft-repair,Husband,,,10566.0,0.0,
20243,,State-gov,295791.0,,11.0,Divorced,Adm-clerical,Unmarried,,,0.0,0.0,
20244,,Private,189777.0,,9.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,0.0,
20245,,Private,149204.0,,13.0,Never-married,Exec-managerial,Own-child,,,0.0,0.0,
20246,44.0,,177083.0,HS-grad,9.0,,,,White,,0.0,0.0,
20247,22.0,,96844.0,Some-college,10.0,,,,White,,0.0,1602.0,
20248,,Private,191856.0,,10.0,Married-civ-spouse,Exec-managerial,Wife,,,7298.0,0.0,
20249,,Private,,,12.0,,Adm-clerical,Husband,,Male,7688.0,0.0,42.0
20250,,Federal-gov,,,10.0,,Adm-clerical,Husband,,Male,0.0,0.0,40.0
20251,,Private,252058.0,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,0.0,
20252,,Private,,,10.0,,Sales,Own-child,,Female,0.0,0.0,8.0
20253,,Private,,,9.0,,Handlers-cleaners,Not-in-family,,Male,0.0,0.0,40.0
20254,,Private,116927.0,,14.0,Divorced,Prof-specialty,Not-in-family,,,0.0,0.0,
20255,19.0,,316797.0,7th-8th,4.0,,,,White,,0.0,0.0,
20256,,State-gov,,,10.0,,Transport-moving,Not-in-family,,Male,0.0,0.0,40.0
20257,,Private,165346.0,,14.0,Divorced,Exec-managerial,Unmarried,,,0.0,0.0,
20258,,Private,,,,,Farming-fishing,Own-child,,Male,0.0,0.0,65.0
20259,42.0,,70055.0,HS-grad,9.0,,,,White,,0.0,0.0,
20260,38.0,,103925.0,HS-grad,9.0,,,,White,,2036.0,0.0,
20261,,Private,,,9.0,,Sales,Husband,,Male,0.0,0.0,40.0
20262,,Private,544091.0,,9.0,Married-AF-spouse,Adm-clerical,Wife,,,0.0,0.0,
20263,,Private,,,10.0,,Transport-moving,Husband,,Male,0.0,2179.0,40.0
20264,,Self-emp-inc,120126.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,1887.0,
20265,28.0,,70240.0,HS-grad,9.0,,,,Asian-Pac-Islander,,0.0,0.0,
20266,,Private,194829.0,,13.0,Never-married,Exec-managerial,Not-in-family,,,0.0,0.0,
20267,22.0,,162282.0,HS-grad,9.0,,,,White,,0.0,0.0,
20268,59.0,,188003.0,Bachelors,13.0,,,,White,,0.0,0.0,
20269,,Private,,,7.0,,Machine-op-inspct,Not-in-family,,Male,0.0,0.0,40.0
20270,,Private,195212.0,,13.0,Married-civ-spouse,Exec-managerial,Wife,,,0.0,0.0,
20271,,Federal-gov,174040.0,,10.0,Separated,Craft-repair,Not-in-family,,,0.0,0.0,
20272,,Private,,,10.0,,Handlers-cleaners,Own-child,,Male,0.0,0.0,40.0
20273,59.0,,304779.0,7th-8th,4.0,,,,White,,0.0,0.0,
20274,,State-gov,,,12.0,,Adm-clerical,Own-child,,Female,0.0,0.0,40.0
20275,,Private,176050.0,,10.0,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,0.0,
20276,,Private,241607.0,,9.0,Never-married,Farming-fishing,Not-in-family,,,0.0,0.0,
20277,,State-gov,158451.0,,13.0,Separated,Prof-specialty,Unmarried,,,914.0,0.0,
20278,,Local-gov,167334.0,,14.0,Never-married,Prof-specialty,Not-in-family,,,0.0,0.0,
20279,,,,,10.0,,,Not-in-family,,Female,0.0,0.0,10.0
20280,,Federal-gov,,,10.0,,Adm-clerical,Husband,,Male,0.0,0.0,48.0
20281,29.0,,210945.0,11th,7.0,,,,Black,,0.0,0.0,
20282,21.0,,27049.0,Some-college,10.0,,,,White,,0.0,0.0,
20283,,Local-gov,,,13.0,,Protective-serv,Husband,,Male,0.0,0.0,40.0
20284,,Private,,,9.0,,Craft-repair,Unmarried,,Female,0.0,0.0,42.0
20285,,Private,,,10.0,,Sales,Not-in-family,,Female,0.0,0.0,20.0
20286,,State-gov,,,13.0,,Exec-managerial,Not-in-family,,Female,0.0,0.0,40.0
20287,,Self-emp-not-inc,47178.0,,13.0,Married-civ-spouse,Prof-specialty,Wife,,,0.0,0.0,
20288,53.0,,21412.0,Some-college,10.0,,,,White,,0.0,0.0,
20289,53.0,,418901.0,HS-grad,9.0,,,,Other,,0.0,0.0,
20290,,Private,227879.0,,11.0,Never-married,Handlers-cleaners,Own-child,,,0.0,0.0,
20291,,Private,204447.0,,14.0,Married-civ-spouse,Exec-managerial,Husband,,,15024.0,0.0,
20292,,Self-emp-not-inc,357962.0,,5.0,Divorced,Craft-repair,Not-in-family,,,0.0,0.0,
20293,,Private,85812.0,,10.0,Married-civ-spouse,Sales,Wife,,,0.0,0.0,
20294,,Private,112854.0,,10.0,Never-married,Tech-support,Not-in-family,,,0.0,0.0,
20295,,Private,,,10.0,,Exec-managerial,Not-in-family,,Female,2174.0,0.0,50.0
20296,66.0,,175558.0,7th-8th,4.0,,,,White,,0.0,0.0,
20297,,Self-emp-not-inc,101709.0,,,Married-civ-spouse,Craft-repair,Husband,,,2885.0,0.0,
20298,,Private,28145.0,,9.0,Never-married,Other-service,Own-child,,,0.0,0.0,
20299,,Private,132476.0,,16.0,Divorced,Tech-support,Unmarried,,,7430.0,0.0,
20300,,Private,209103.0,,10.0,Married-civ-spouse,Exec-managerial,Husband,,,3464.0,0.0,
20301,,Private,,,9.0,,Adm-clerical,Unmarried,,Female,0.0,0.0,16.0
20302,,Private,,,13.0,,Sales,Own-child,,Male,0.0,0.0,20.0
20303,,Private,171236.0,,9.0,Divorced,Handlers-cleaners,Own-child,,,0.0,0.0,
20304,,Private,331894.0,,10.0,Married-civ-spouse,Transport-moving,Husband,,,0.0,0.0,
20305,44.0,,215304.0,Bachelors,13.0,,,,White,,0.0,0.0,
20306,46.0,,182715.0,7th-8th,4.0,,,,White,,0.0,0.0,
20307,26.0,,172421.0,Some-college,10.0,,,,White,,0.0,0.0,
20308,,Private,214071.0,,6.0,Married-civ-spouse,Handlers-cleaners,Husband,,,0.0,0.0,
20309,,Private,,,10.0,,Transport-moving,Own-child,,Male,0.0,0.0,23.0
20310,30.0,,241844.0,HS-grad,9.0,,,,Black,,0.0,0.0,
20311,,Private,,,10.0,,Other-service,Own-child,,Female,0.0,0.0,26.0
20312,42.0,,161510.0,Bachelors,13.0,,,,White,,7298.0,0.0,
20313,45.0,,123681.0,Prof-school,15.0,,,,White,,0.0,0.0,
20314,55.0,Self-emp-not-inc,195329.0,HS-grad,9.0,,Exec-managerial,Husband,White,Male,,0.0,35.0
20315,,Private,,,9.0,,Exec-managerial,Own-child,,Male,0.0,0.0,40.0
20316,,Private,,,9.0,,Transport-moving,Husband,,Male,15024.0,0.0,44.0
20317,,Private,,,10.0,,Exec-managerial,Not-in-family,,Female,0.0,0.0,40.0
20318,18.0,Private,,11th,,Never-married,Handlers-cleaners,Own-child,White,,0.0,0.0,
20319,,Private,,,10.0,,Sales,Husband,,Male,4064.0,0.0,40.0
20320,,Private,196360.0,,10.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,0.0,
20321,31.0,,307375.0,Some-college,10.0,,,,Amer-Indian-Eskimo,,0.0,0.0,
20322,,Local-gov,,,9.0,,Other-service,Own-child,,Male,0.0,0.0,40.0
20323,,Private,,,14.0,,Prof-specialty,Not-in-family,,Male,0.0,0.0,50.0
20324,,Private,123572.0,,5.0,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,0.0,
20325,21.0,,300445.0,HS-grad,9.0,,,,Black,,0.0,0.0,
20326,,Private,,,13.0,,Sales,Unmarried,,Female,0.0,0.0,20.0
20327,45.0,,93535.0,Masters,14.0,,,,White,,0.0,0.0,
20328,,Local-gov,,,10.0,,Adm-clerical,Not-in-family,,Female,0.0,0.0,40.0
20329,,Private,104266.0,,10.0,Never-married,Sales,Own-child,,,0.0,0.0,
20330,,Private,,,10.0,,Adm-clerical,Unmarried,,Female,0.0,0.0,45.0
20331,24.0,,322674.0,Assoc-acdm,12.0,,,,White,,0.0,0.0,
20332,,Private,112383.0,,9.0,Married-civ-spouse,Transport-moving,Husband,,,0.0,0.0,
20333,,Private,,,9.0,,Adm-clerical,Own-child,,Male,0.0,0.0,40.0
20334,31.0,,163516.0,Some-college,10.0,,,,White,,0.0,0.0,
20335,,Private,182566.0,,13.0,Married-civ-spouse,Sales,Husband,,,0.0,0.0,
20336,,Local-gov,116662.0,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,,,0.0,0.0,
20337,43.0,,170730.0,Bachelors,13.0,,,,White,,0.0,1977.0,
20338,24.0,,112683.0,HS-grad,9.0,,,,White,,0.0,0.0,
